sample,compound_number,TIC,norm_TIC,Cosine_Shared,Nshared,Nshared_Major,Percent_Shared
T76_DN2171_polar,547,751013,4871073,0.575,2,1,1
T76_DN2171_polar,565,338027,2192448,0.943,6,2,1
T76_DN2171_polar,573,61101,396301,0.97,2,1,1
T76_DN2171_polar,583,163366,1059595,0.531,5,3,0.75
T76_DN2171_polar,627,2303444,14940135,0.956,4,3,0.75
T76_DN2171_polar,645,6491,42104,0.949,1,1,0.5
T76_DN2171_polar,659,360398,2337542,0.996,3,2,1
T76_DN2171_polar,667,60798,394336,0.543,2,2,0.5
T76_DN2171_polar,701,142354,923311,0.957,5,1,1
T76_DN2171_polar,704,124938,810348,0.934,2,1,0.5
T76_DN2171_polar,719,263083,1706359,0.956,2,2,1
T76_DN2171_polar,721,778346,5048357,0.649,9,8,1
T76_DN2171_polar,723,564152,3659093,0.826,3,2,1
T76_DN2171_polar,729,156097,1012449,0.912,4,1,1
T76_DN2171_polar,736,26269,170386,0.979,2,2,0.5
T76_DN2171_polar,765,12293,79734,0.986,1,1,0.5
T76_DN2171_polar,767,5975,38756,0.989,1,1,0.5
T76_DN2171_polar,777,137626,892643,0.896,2,1,1
T76_DN2171_polar,790,12197,79114,1,1,1,1
T76_DN2171_polar,806,57807,374940,0.641,2,2,1
T76_DN2171_polar,822,30206,195921,0.897,2,2,1
T76_DN2171_polar,834,10658,69131,0.944,1,1,0.5
T76_DN2171_polar,880,413845,2684201,0.897,1,1,0.333
T76_DN2171_polar,883,664297,4308630,1,2,2,1
T76_DN2171_polar,894,123292,799674,1,1,1,1
T76_DN2171_polar,898,116200,753679,0.999,2,2,1
T76_DN2171_polar,904,17418,112975,0.903,1,1,0.5
T76_DN2171_polar,912,107899,699833,0.925,2,2,1
T76_DN2171_polar,913,91465,593245,0.585,2,1,1
T76_DN2171_polar,919,79932,518442,0.858,2,1,0.333
T76_DN2171_polar,935,322583,2092273,0.958,2,2,1
T76_DN2171_polar,948,197768,1282723,0.99,2,2,1
T76_DN2171_polar,979,30417,197285,0.731,1,1,0.5
T76_DN2171_polar,1007,302233,1960287,0.87,1,1,0.5
T76_DN2171_polar,1010,25058,162527,1,1,1,1
T76_DN2171_polar,1015,295467,1916401,0.999,2,2,1
T76_DN2171_polar,1026,37693,244479,0.999,1,1,1
T76_DN2171_polar,1033,602446,3907464,0.973,5,2,1
T76_DN2171_polar,1034,217795,1412623,0.904,1,1,0.5
T76_DN2171_polar,1039,641279,4159336,0.764,4,3,1
T76_DN2171_polar,1062,299291,1941206,0.999,2,2,1
T76_DN2171_polar,1081,2622493,17009491,0.658,1,1,0.5
T76_DN2171_polar,1101,45567,295552,0.998,1,1,0.5
T76_DN2171_polar,1122,50099,324945,0.999,1,1,0.5
T76_DN2171_polar,1129,46469,301398,1,1,1,1
T76_DN2171_polar,1130,8810,57142,0.751,1,1,0.5
T76_DN2171_polar,1163,10974,71178,1,1,1,1
T76_DN2171_polar,1184,10078,65370,1,1,1,1
T76_DN2171_polar,1193,24353,157959,0.999,1,1,1
T76_DN2171_polar,1205,184593,1197272,0.854,2,2,0.667
T76_DN2171_polar,1213,358346,2324232,0.995,2,2,1
T76_DN2171_polar,1230,116339,754576,0.959,2,2,0.5
T76_DN2171_polar,1238,7552,48986,1,1,1,1
T76_DN2171_polar,1253,147935,959509,0.705,3,1,1
T76_DN2171_polar,1256,10610,68821,0.998,1,1,0.5
T76_DN2171_polar,1265,32937,213635,1,1,1,1
T76_DN2171_polar,1295,5990,38855,1,1,1,1
T76_DN2171_polar,1296,107265,695726,1,1,1,1
T76_DN2171_polar,1331,19090,123821,0.737,2,2,0.5
T76_DN2171_polar,1374,41568,269612,1,1,1,1
T76_DN2171_polar,1378,106115,688267,0.999,2,2,1
T76_DN2171_polar,1393,119228,773315,0.993,1,1,0.5
T76_DN2171_polar,1405,14255,92459,1,1,1,1
T76_DN2171_polar,1410,58763,381137,1,1,1,1
T76_DN2171_polar,1411,14357,93124,1,1,1,1
T76_DN2171_polar,1417,140277,909840,1,1,1,1
T76_DN2171_polar,1434,126293,819139,1,1,1,1
T76_DN2171_polar,1438,1746729,11329283,0.74,2,2,1
T76_DN2171_polar,1453,1622600,10524184,1,1,1,1
T76_DN2171_polar,1495,1489092,9658251,0.998,3,2,1
T76_DN2171_polar,1530,443551,2876872,0.519,4,4,0.8
T76_DN2171_polar,1534,70324,456126,0.993,1,1,0.5
T76_DN2171_polar,1537,6909,44813,1,1,1,1
T76_DN2171_polar,1542,8905667,57762140,0.506,1,1,0.5
T76_DN2171_polar,1555,8777,56927,0.966,1,1,0.5
T76_DN2171_polar,1568,7535,48877,1,1,1,1
T76_DN2171_polar,1572,11292,73240,0.994,1,1,0.5
T76_DN2171_polar,1602,13902,90171,1,1,1,1
T76_DN2171_polar,1640,11576,75082,1,1,1,1
T76_DN2171_polar,1658,396280,2570274,0.959,3,2,1
T76_DN2171_polar,1696,7232,46906,1,1,1,1
T76_DN2171_polar,1791,13021,84456,1,1,1,1
T76_DN2171_polar,1801,31751,205937,1,1,1,1
T76_DN2171_polar,1811,15449,100204,1,1,1,1
T76_DN2171_polar,1853,1622600,10524184,0.726,1,1,0.5
T76_DN2171_polar,1883,731000,4741268,1,1,1,1
T76_DN2171_polar,1910,5893,38227,1,1,1,1
T76_DN2171_polar,1918,12174,78962,1,1,1,1
T76_DN2171_polar,1927,7875,51081,1,1,1,1
T76_DN2171_polar,1972,36152,234486,0.793,1,1,0.5
T76_DN2171_polar,1981,25703,166713,1,1,1,1
T76_DN2171_polar,2004,278643,1807283,1,1,1,1
T76_DN2171_polar,2058,65665,425906,1,1,1,1
T76_DN2171_polar,2065,24353,157959,0.688,1,1,0.5
T76_DN2171_polar,2129,9809,63624,1,1,1,1
T76_DN2171_polar,2191,7324,47507,1,1,1,1
T76_DN2171_polar,2292,53226,345229,1,1,1,1
T76_DN2171_polar,2302,9523,61770,1,1,1,1
T76_DN2171_polar,2309,11687,75804,1,1,1,1
T76_DN2171_polar,2349,8080,52408,1,1,1,1
T76_DN2171_polar,2472,8701,56440,1,1,1,1
T76_DN2171_polar,2478,75994,492902,1,1,1,1
T76_DN2171_polar,2513,11729,76075,1,1,1,1
T76_DN2171_polar,2531,18052,117085,1,1,1,1
T76_DN2171_polar,2543,20013,129807,1,1,1,1
T76_DN2171_polar,2548,30091,195173,1,1,1,1
T76_DN2171_polar,2626,23485,152325,1,1,1,1
T76_DN2190_polar,13,307518,2094685,0.903,5,3,0.429
T76_DN2190_polar,14,5316410,36213157,0.677,19,2,0.667
T76_DN2190_polar,54,8112471,55258745,0.903,15,2,1
T76_DN2190_polar,61,8701,59268,0.993,1,1,0.333
T76_DN2190_polar,71,9113,62079,0.647,1,1,0.333
T76_DN2190_polar,76,274778,1871677,0.557,5,1,1
T76_DN2190_polar,84,2548744,17360978,0.963,8,3,1
T76_DN2190_polar,128,3098018,21102403,0.611,7,2,0.667
T76_DN2190_polar,144,42501,289504,0.563,2,1,0.5
T76_DN2190_polar,147,564652,3846175,0.674,12,3,1
T76_DN2190_polar,148,222253,1513900,0.985,7,3,1
T76_DN2190_polar,149,2451648,16699597,0.682,7,3,1
T76_DN2190_polar,198,9113,62079,0.996,1,1,0.5
T76_DN2190_polar,218,573205,3904433,0.969,4,2,1
T76_DN2190_polar,270,482290,3285163,0.914,8,2,1
T76_DN2190_polar,287,9113,62079,0.977,1,1,0.333
T76_DN2190_polar,288,702084,4782303,0.728,5,5,1
T76_DN2190_polar,296,428250,2917063,0.555,6,1,1
T76_DN2190_polar,299,13839,94270,0.757,2,2,0.333
T76_DN2190_polar,307,596178,4060919,0.994,4,1,1
T76_DN2190_polar,321,77924,530786,0.979,2,2,0.667
T76_DN2190_polar,347,249373,1698626,0.503,2,2,0.5
T76_DN2190_polar,359,1878725,12797086,0.806,9,2,1
T76_DN2190_polar,363,47155,321205,0.999,1,1,1
T76_DN2190_polar,375,190442,1297213,0.92,3,2,0.4
T76_DN2190_polar,397,636192,4333474,0.575,7,1,0.5
T76_DN2190_polar,419,278751,1898739,0.965,2,2,0.5
T76_DN2190_polar,429,272413,1855564,0.897,5,2,1
T76_DN2190_polar,433,3060360,20845888,0.959,11,1,1
T76_DN2190_polar,451,31551,214918,0.993,1,1,0.5
T76_DN2190_polar,452,71833,489299,0.739,3,3,1
T76_DN2190_polar,484,253550,1727076,0.588,1,1,0.333
T76_DN2190_polar,522,1472181,10027880,0.998,1,1,0.5
T76_DN2190_polar,528,8079,55033,0.964,1,1,0.5
T76_DN2190_polar,530,131077,892847,0.876,1,1,0.333
T76_DN2190_polar,563,266091,1812501,0.954,3,1,1
T76_DN2190_polar,565,101269,689807,0.647,4,2,1
T76_DN2190_polar,573,38190,260135,0.875,2,1,1
T76_DN2190_polar,583,303543,2067612,0.504,3,2,0.5
T76_DN2190_polar,659,13924,94851,0.995,1,1,0.5
T76_DN2190_polar,663,505544,3443558,0.816,3,1,1
T76_DN2190_polar,665,1703130,11601010,0.965,6,3,1
T76_DN2190_polar,666,62768,427553,0.986,2,2,0.5
T76_DN2190_polar,701,46205,314732,1,1,1,1
T76_DN2190_polar,704,259881,1770202,0.989,2,1,0.5
T76_DN2190_polar,719,131077,892847,0.938,1,1,0.5
T76_DN2190_polar,729,84347,574543,0.961,3,1,1
T76_DN2190_polar,736,80884,550948,0.974,4,4,1
T76_DN2190_polar,777,69917,476247,1,1,1,1
T76_DN2190_polar,880,210296,1432449,0.897,1,1,0.333
T76_DN2190_polar,883,9162,62409,0.97,1,1,0.5
T76_DN2190_polar,912,36170,246381,0.584,2,2,1
T76_DN2190_polar,919,33165,225910,0.866,3,2,0.667
T76_DN2190_polar,935,30683,209000,0.964,2,2,1
T76_DN2190_polar,1007,13924,94851,0.87,1,1,0.5
T76_DN2190_polar,1026,7476,50929,0.999,1,1,1
T76_DN2190_polar,1033,27280,185821,0.922,2,1,0.5
T76_DN2190_polar,1039,7931,54029,0.941,1,1,0.333
T76_DN2190_polar,1057,122678,835633,0.742,4,1,1
T76_DN2190_polar,1062,17019,115932,0.995,1,1,0.5
T76_DN2190_polar,1081,377060,2568379,0.658,1,1,0.5
T76_DN2190_polar,1101,48391,329625,0.998,1,1,0.5
T76_DN2190_polar,1155,11875,80890,0.992,1,1,0.5
T76_DN2190_polar,1193,13206,89958,0.999,1,1,1
T76_DN2190_polar,1209,63809,434640,1,1,1,1
T76_DN2190_polar,1213,161721,1101581,0.965,1,1,0.5
T76_DN2190_polar,1292,8829,60139,1,1,1,1
T76_DN2190_polar,1295,7340,49998,1,1,1,1
T76_DN2190_polar,1324,12072,82232,1,1,1,1
T76_DN2190_polar,1393,9524,64879,0.993,1,1,0.5
T76_DN2190_polar,1410,14637,99705,1,1,1,1
T76_DN2190_polar,1411,16830,114639,1,1,1,1
T76_DN2190_polar,1417,46493,316694,1,1,1,1
T76_DN2190_polar,1431,9414,64126,1,1,1,1
T76_DN2190_polar,1434,11611,79090,1,1,1,1
T76_DN2190_polar,1453,23105,157382,1,1,1,1
T76_DN2190_polar,1521,6569,44749,1,1,1,1
T76_DN2190_polar,1530,72470,493641,0.815,4,4,0.8
T76_DN2190_polar,1534,46396,316030,0.993,1,1,0.5
T76_DN2190_polar,1542,255646,1741357,0.506,1,1,0.5
T76_DN2190_polar,1555,30396,207045,0.993,2,2,1
T76_DN2190_polar,1610,11922,81212,1,1,1,1
T76_DN2190_polar,1782,7136,48610,1,1,1,1
T76_DN2190_polar,1791,18933,128967,1,1,1,1
T76_DN2190_polar,1811,15749,107277,1,1,1,1
T76_DN2190_polar,1853,23105,157382,0.726,1,1,0.5
T76_DN2190_polar,1883,127307,867162,1,1,1,1
T76_DN2190_polar,1918,13622,92787,1,1,1,1
T76_DN2190_polar,1972,22472,153075,0.793,1,1,0.5
T76_DN2190_polar,2004,330448,2250875,1,1,1,1
T76_DN2190_polar,2065,13206,89958,0.688,1,1,0.5
T76_DN2190_polar,2129,42136,287014,1,1,1,1
T76_DN2190_polar,2144,6132,41773,1,1,1,1
T76_DN2190_polar,2191,6271,42715,1,1,1,1
T76_DN2190_polar,2292,92533,630298,1,1,1,1
T76_DN2190_polar,2309,8158,55573,1,1,1,1
T76_DN2190_polar,2531,7648,52098,1,1,1,1
T76_DN2190_polar,2548,66486,452877,1,1,1,1
T76_DN2190_polar,2585,8713,59355,1,1,1,1
T76_DN2190_polar,2705,13755,93694,1,1,1,1
T76_DN2191_polar,8,7097538,48345449,0.794,9,3,0.231
T76_DN2191_polar,14,7448430,50735581,0.635,23,2,0.667
T76_DN2191_polar,25,62335,424600,0.77,3,3,0.375
T76_DN2191_polar,44,1406941,9583495,0.891,12,2,0.667
T76_DN2191_polar,50,364186,2480686,0.5,7,3,1
T76_DN2191_polar,54,8754181,59629804,0.99,16,2,1
T76_DN2191_polar,61,11284,76861,0.993,1,1,0.333
T76_DN2191_polar,76,172709,1176421,0.741,5,1,1
T76_DN2191_polar,84,3850200,26225951,0.944,8,3,1
T76_DN2191_polar,90,309086,2105368,0.893,5,2,0.667
T76_DN2191_polar,119,1929997,13146331,0.822,8,2,1
T76_DN2191_polar,128,1430307,9742655,0.538,8,3,1
T76_DN2191_polar,144,69194,471322,0.94,3,1,0.5
T76_DN2191_polar,147,532925,3630064,0.741,11,3,1
T76_DN2191_polar,148,143577,977986,0.982,4,3,1
T76_DN2191_polar,149,3164427,21554751,0.742,7,3,1
T76_DN2191_polar,184,148866,1014013,0.572,4,3,0.6
T76_DN2191_polar,193,1394164,9496464,0.637,4,3,0.75
T76_DN2191_polar,198,6926,47179,0.996,1,1,0.5
T76_DN2191_polar,204,165656,1128383,0.989,2,2,1
T76_DN2191_polar,218,605177,4122216,0.975,4,2,1
T76_DN2191_polar,256,1844515,12564064,0.678,11,2,1
T76_DN2191_polar,270,809223,5512090,0.988,8,2,1
T76_DN2191_polar,287,12957,88260,0.738,2,1,0.333
T76_DN2191_polar,288,749701,5106652,0.738,5,5,1
T76_DN2191_polar,299,20594,140283,0.818,2,2,0.333
T76_DN2191_polar,307,496955,3385053,0.995,3,1,1
T76_DN2191_polar,321,25451,173366,0.741,2,2,0.667
T76_DN2191_polar,347,101011,688049,0.587,3,3,0.75
T76_DN2191_polar,359,1992916,13574909,0.824,10,2,1
T76_DN2191_polar,363,9304,63380,0.999,1,1,1
T76_DN2191_polar,375,452081,3079390,0.974,3,2,0.4
T76_DN2191_polar,397,760121,5177625,0.781,10,2,1
T76_DN2191_polar,419,286859,1953964,0.967,3,3,0.75
T76_DN2191_polar,427,34525,235172,0.596,3,1,1
T76_DN2191_polar,429,1042032,7097891,0.997,5,2,1
T76_DN2191_polar,433,4630618,31541825,0.9,11,1,1
T76_DN2191_polar,484,198580,1352645,0.588,1,1,0.333
T76_DN2191_polar,493,83200,566729,0.995,2,1,1
T76_DN2191_polar,500,7659,52174,0.542,1,1,0.333
T76_DN2191_polar,506,179280,1221183,0.69,3,3,0.429
T76_DN2191_polar,522,492341,3353622,0.998,1,1,0.5
T76_DN2191_polar,530,143563,977891,0.876,1,1,0.333
T76_DN2191_polar,563,160325,1092070,0.949,2,1,1
T76_DN2191_polar,565,90808,618551,0.873,3,2,1
T76_DN2191_polar,573,21442,146054,0.606,2,1,1
T76_DN2191_polar,583,123964,844395,0.523,5,3,0.75
T76_DN2191_polar,659,156185,1063868,0.999,3,2,1
T76_DN2191_polar,701,89871,612168,1,1,1,1
T76_DN2191_polar,704,210918,1436689,0.989,2,1,0.5
T76_DN2191_polar,719,143563,977891,0.938,1,1,0.5
T76_DN2191_polar,723,26275,178976,0.695,2,2,1
T76_DN2191_polar,729,70672,481392,0.882,3,1,1
T76_DN2191_polar,736,43898,299018,0.978,2,2,0.5
T76_DN2191_polar,752,87001,592615,0.999,1,1,1
T76_DN2191_polar,777,101476,691217,0.925,2,1,1
T76_DN2191_polar,880,212463,1447214,0.897,1,1,0.333
T76_DN2191_polar,883,27899,190040,0.999,2,2,1
T76_DN2191_polar,898,52342,356537,0.995,2,2,1
T76_DN2191_polar,912,57434,391218,0.817,2,2,1
T76_DN2191_polar,935,14065,95807,0.961,1,1,0.5
T76_DN2191_polar,948,22163,150969,0.859,2,2,1
T76_DN2191_polar,1007,138276,941880,0.87,1,1,0.5
T76_DN2191_polar,1010,12859,87590,1,1,1,1
T76_DN2191_polar,1015,10994,74892,0.997,1,1,0.5
T76_DN2191_polar,1026,17907,121981,0.999,1,1,1
T76_DN2191_polar,1033,44218,301198,0.909,3,2,1
T76_DN2191_polar,1057,125680,856080,0.669,4,1,1
T76_DN2191_polar,1062,15280,104083,0.995,1,1,0.5
T76_DN2191_polar,1081,654464,4457940,0.658,1,1,0.5
T76_DN2191_polar,1092,6031,41080,1,1,1,1
T76_DN2191_polar,1101,45039,306789,0.998,1,1,0.5
T76_DN2191_polar,1129,30269,206180,1,1,1,1
T76_DN2191_polar,1193,20839,141949,0.999,1,1,1
T76_DN2191_polar,1213,227171,1547395,0.965,1,1,0.5
T76_DN2191_polar,1265,10104,68826,1,1,1,1
T76_DN2191_polar,1295,6032,41090,1,1,1,1
T76_DN2191_polar,1296,63853,434940,1,1,1,1
T76_DN2191_polar,1393,57146,389259,0.993,1,1,0.5
T76_DN2191_polar,1410,22259,151624,1,1,1,1
T76_DN2191_polar,1411,18035,122849,1,1,1,1
T76_DN2191_polar,1417,61190,416804,1,1,1,1
T76_DN2191_polar,1431,8243,56152,1,1,1,1
T76_DN2191_polar,1438,778602,5303511,0.554,2,2,1
T76_DN2191_polar,1453,23198,158021,1,1,1,1
T76_DN2191_polar,1488,7743,52747,1,1,1,1
T76_DN2191_polar,1495,15041,102457,0.998,1,1,0.5
T76_DN2191_polar,1530,91119,620669,0.581,4,4,0.8
T76_DN2191_polar,1534,41606,283408,0.993,1,1,0.5
T76_DN2191_polar,1542,256000,1743768,0.506,1,1,0.5
T76_DN2191_polar,1555,14744,100432,0.966,1,1,0.5
T76_DN2191_polar,1572,6004,40902,0.994,1,1,0.5
T76_DN2191_polar,1791,16365,111476,1,1,1,1
T76_DN2191_polar,1811,25303,172354,1,1,1,1
T76_DN2191_polar,1853,23198,158021,0.726,1,1,0.5
T76_DN2191_polar,1883,234629,1598197,1,1,1,1
T76_DN2191_polar,1918,12196,83078,1,1,1,1
T76_DN2191_polar,1922,7922,53967,1,1,1,1
T76_DN2191_polar,1972,25971,176906,0.793,1,1,0.5
T76_DN2191_polar,1999,10051,68466,0.98,1,1,0.5
T76_DN2191_polar,2004,376679,2565784,1,1,1,1
T76_DN2191_polar,2065,20839,141949,0.688,1,1,0.5
T76_DN2191_polar,2129,25701,175066,1,1,1,1
T76_DN2191_polar,2292,37065,252473,1,1,1,1
T76_DN2191_polar,2513,7696,52421,1,1,1,1
T76_DN2191_polar,2548,151783,1033885,1,1,1,1
T76_DN2210_polar,5,9832667,66975998,0.541,11,1,0.333
T76_DN2210_polar,8,7487883,51004315,0.793,10,4,0.308
T76_DN2210_polar,13,3994981,27212136,0.838,5,4,0.571
T76_DN2210_polar,14,22365086,152341572,0.868,32,3,1
T76_DN2210_polar,50,5078421,34592073,0.575,10,3,1
T76_DN2210_polar,54,11560188,78743150,0.936,15,2,1
T76_DN2210_polar,98,30096,205004,0.771,2,2,1
T76_DN2210_polar,119,4602643,31351272,0.583,9,2,1
T76_DN2210_polar,128,3426188,23337758,0.869,8,2,0.667
T76_DN2210_polar,138,16596479,113048249,0.517,15,3,1
T76_DN2210_polar,144,13482,91834,0.755,2,1,0.5
T76_DN2210_polar,148,165541,1127599,0.988,6,3,1
T76_DN2210_polar,149,15567934,106042233,0.706,10,3,1
T76_DN2210_polar,256,3322547,22631799,0.949,10,2,1
T76_DN2210_polar,270,383889,2614896,0.824,7,2,1
T76_DN2210_polar,288,3617669,24642044,0.909,5,5,1
T76_DN2210_polar,307,687164,4680676,0.964,5,1,1
T76_DN2210_polar,321,617208,4204168,0.994,2,2,0.667
T76_DN2210_polar,327,5995,40839,0.838,1,1,0.5
T76_DN2210_polar,347,104110,709155,0.503,2,2,0.5
T76_DN2210_polar,359,11903196,81079575,0.802,9,2,1
T76_DN2210_polar,363,65140,443712,0.999,1,1,1
T76_DN2210_polar,375,150412,1024546,0.705,4,3,0.6
T76_DN2210_polar,403,358728,2443504,0.577,4,1,1
T76_DN2210_polar,419,1824406,12427090,0.97,3,3,0.75
T76_DN2210_polar,427,29209,198959,0.965,2,1,1
T76_DN2210_polar,433,15151424,103205142,0.917,8,1,1
T76_DN2210_polar,451,133615,910131,0.993,1,1,0.5
T76_DN2210_polar,452,113842,775449,0.669,3,3,1
T76_DN2210_polar,466,124872,850579,0.829,4,3,0.75
T76_DN2210_polar,484,237442,1617357,0.588,1,1,0.333
T76_DN2210_polar,500,57298,390290,0.542,1,1,0.333
T76_DN2210_polar,510,39393,268333,0.808,2,2,0.667
T76_DN2210_polar,518,6186,42141,0.984,1,1,0.333
T76_DN2210_polar,522,1080592,7360543,0.998,1,1,0.5
T76_DN2210_polar,530,141869,966358,0.876,1,1,0.333
T76_DN2210_polar,565,422249,2876184,0.951,6,2,1
T76_DN2210_polar,573,33304,226857,0.96,2,1,1
T76_DN2210_polar,596,249020,1696223,0.994,4,3,1
T76_DN2210_polar,627,2311589,15745576,0.953,4,3,0.75
T76_DN2210_polar,654,7460,50816,0.999,1,1,1
T76_DN2210_polar,659,615947,4195577,0.999,2,2,1
T76_DN2210_polar,665,3269568,22270925,0.933,7,3,1
T76_DN2210_polar,701,174879,1191207,0.999,2,1,1
T76_DN2210_polar,704,260418,1773863,0.988,2,1,0.5
T76_DN2210_polar,719,141869,966358,0.938,1,1,0.5
T76_DN2210_polar,736,60242,410347,0.983,4,4,1
T76_DN2210_polar,747,24721,168389,0.927,2,1,1
T76_DN2210_polar,752,10032,68339,0.999,1,1,1
T76_DN2210_polar,767,11121,75752,0.989,1,1,0.5
T76_DN2210_polar,777,56405,384211,1,1,1,1
T76_DN2210_polar,790,10934,74482,1,1,1,1
T76_DN2210_polar,828,8033,54721,1,1,1,1
T76_DN2210_polar,852,292796,1994404,0.775,3,1,1
T76_DN2210_polar,872,7923,53968,0.999,1,1,1
T76_DN2210_polar,878,10772,73377,0.996,1,1,0.5
T76_DN2210_polar,880,182499,1243109,0.897,1,1,0.333
T76_DN2210_polar,897,152473,1038586,0.89,2,1,0.333
T76_DN2210_polar,904,24638,167830,0.903,1,1,0.5
T76_DN2210_polar,912,196204,1336459,0.85,3,2,1
T76_DN2210_polar,919,47486,323461,0.878,2,1,0.333
T76_DN2210_polar,935,650935,4433896,0.914,2,2,1
T76_DN2210_polar,948,35339,240718,0.754,2,2,1
T76_DN2210_polar,1007,551703,3757973,0.87,1,1,0.5
T76_DN2210_polar,1010,35922,244689,1,1,1,1
T76_DN2210_polar,1015,25446,173331,0.997,1,1,0.5
T76_DN2210_polar,1033,419738,2859080,0.992,2,2,1
T76_DN2210_polar,1034,131369,894837,0.904,1,1,0.5
T76_DN2210_polar,1062,395795,2695995,0.997,2,2,1
T76_DN2210_polar,1081,2412627,16433808,0.658,1,1,0.5
T76_DN2210_polar,1101,69658,474487,0.998,1,1,0.5
T76_DN2210_polar,1117,39154,266706,0.749,2,1,1
T76_DN2210_polar,1155,6028,41066,0.992,1,1,0.5
T76_DN2210_polar,1193,51658,351876,0.999,1,1,1
T76_DN2210_polar,1209,59006,401924,1,1,1,1
T76_DN2210_polar,1213,157566,1073273,0.965,1,1,0.5
T76_DN2210_polar,1238,11396,77626,1,1,1,1
T76_DN2210_polar,1295,9028,61497,1,1,1,1
T76_DN2210_polar,1324,54603,371933,1,1,1,1
T76_DN2210_polar,1351,6179,42094,1,1,1,1
T76_DN2210_polar,1374,23076,157188,1,1,1,1
T76_DN2210_polar,1393,231054,1573848,0.993,1,1,0.5
T76_DN2210_polar,1401,6320,43051,1,1,1,1
T76_DN2210_polar,1410,19633,133735,1,1,1,1
T76_DN2210_polar,1411,14703,100154,1,1,1,1
T76_DN2210_polar,1417,154727,1053936,1,1,1,1
T76_DN2210_polar,1431,77847,530266,1,1,1,1
T76_DN2210_polar,1434,296779,2021534,1,1,1,1
T76_DN2210_polar,1453,169755,1156306,1,1,1,1
T76_DN2210_polar,1477,24607,167612,0.864,2,1,1
T76_DN2210_polar,1522,9426,64208,0.865,1,1,0.5
T76_DN2210_polar,1526,148024,1008282,0.504,4,4,0.571
T76_DN2210_polar,1530,342804,2335043,0.672,4,4,0.8
T76_DN2210_polar,1534,34474,234827,0.993,1,1,0.5
T76_DN2210_polar,1542,1597352,10880493,0.506,1,1,0.5
T76_DN2210_polar,1555,20230,137803,0.991,2,2,1
T76_DN2210_polar,1572,20072,136726,0.994,1,1,0.5
T76_DN2210_polar,1658,84681,576815,0.974,2,1,0.5
T76_DN2210_polar,1782,6124,41716,1,1,1,1
T76_DN2210_polar,1791,35213,239859,1,1,1,1
T76_DN2210_polar,1853,169755,1156306,0.726,1,1,0.5
T76_DN2210_polar,1883,203971,1389366,1,1,1,1
T76_DN2210_polar,1918,7557,51476,1,1,1,1
T76_DN2210_polar,1972,79602,542222,0.793,1,1,0.5
T76_DN2210_polar,1981,29940,203939,1,1,1,1
T76_DN2210_polar,1999,9095,61953,0.98,1,1,0.5
T76_DN2210_polar,2004,143754,979198,1,1,1,1
T76_DN2210_polar,2055,9210,62740,1,1,1,1
T76_DN2210_polar,2058,56863,387333,1,1,1,1
T76_DN2210_polar,2065,51658,351876,0.688,1,1,0.5
T76_DN2210_polar,2129,57772,393525,1,1,1,1
T76_DN2210_polar,2150,7550,51432,0.625,1,1,0.5
T76_DN2210_polar,2191,15345,104525,1,1,1,1
T76_DN2210_polar,2221,52358,356645,1,1,1,1
T76_DN2210_polar,2292,36385,247844,1,1,1,1
T76_DN2210_polar,2302,14840,101086,1,1,1,1
T76_DN2210_polar,2309,9949,67771,1,1,1,1
T76_DN2210_polar,2349,10646,72517,1,1,1,1
T76_DN2210_polar,2531,6097,41535,1,1,1,1
T76_DN2210_polar,2548,51244,349056,1,1,1,1
T76_DN2210_polar,2585,5973,40688,1,1,1,1
T84_DN1860_polar,9,7717745,50057281,0.837,23,3,1
T84_DN1860_polar,44,352695,2287581,0.683,11,2,0.667
T84_DN1860_polar,54,7601703,49304634,0.54,18,2,1
T84_DN1860_polar,71,142711,925627,0.647,1,1,0.333
T84_DN1860_polar,83,2628336,17047387,0.993,8,2,1
T84_DN1860_polar,128,705490,4575809,0.696,5,1,0.333
T84_DN1860_polar,147,200073,1297676,0.94,7,2,0.667
T84_DN1860_polar,148,48157,312346,0.993,2,2,0.667
T84_DN1860_polar,153,59733,387432,0.881,3,2,0.5
T84_DN1860_polar,183,14584,94594,0.868,1,1,0.5
T84_DN1860_polar,184,129895,842501,0.786,3,2,0.4
T84_DN1860_polar,193,138291,896961,0.975,5,4,1
T84_DN1860_polar,194,29603,192008,0.6,2,2,0.5
T84_DN1860_polar,198,151457,982355,0.994,2,1,0.5
T84_DN1860_polar,225,299898,1945141,0.955,5,2,1
T84_DN1860_polar,270,131219,851089,0.939,2,1,0.5
T84_DN1860_polar,283,595873,3864837,0.825,4,3,0.429
T84_DN1860_polar,287,301624,1956337,0.83,4,2,0.667
T84_DN1860_polar,327,15739,102085,0.515,2,1,0.5
T84_DN1860_polar,347,817658,5303329,0.997,5,4,1
T84_DN1860_polar,367,33472,217101,0.951,2,1,1
T84_DN1860_polar,397,45308,293873,0.984,2,1,0.5
T84_DN1860_polar,403,558585,3622987,0.87,4,1,1
T84_DN1860_polar,406,1025322,6650242,0.659,8,1,1
T84_DN1860_polar,439,343623,2228744,0.765,7,2,1
T84_DN1860_polar,469,55139,357633,0.801,4,1,0.5
T84_DN1860_polar,484,71434,463323,0.588,1,1,0.333
T84_DN1860_polar,485,29603,192008,0.98,2,2,0.4
