compound_number,feature_number,TIC,rel_abundance,mz,rt
1889,1695_0,281378.360000,0.713695,467.084885,1.806696
1889,1482_0,58250.000000,0.147747,423.093415,1.806696
1889,1698_0,54627.400000,0.138558,468.085998,1.806696
1890,655_0,23162.080000,1.000000,253.071940,2.661227
1891,263_3,10003.740000,1.000000,173.045210,5.677217
1892,2939_2,5783.950000,1.000000,729.146440,7.386278
1893,1222_0,5727.820000,1.000000,367.174815,1.304031
1894,2076_0,33932.680000,1.000000,540.333748,1.907229
1895,632_0,4968.130000,0.694175,248.075958,6.582014
1895,141_1,2188.750000,0.305825,144.032108,6.833347
1896,1009_6,52722.900000,0.852203,325.185570,8.642941
1896,430_4,9143.690000,0.147797,205.032910,8.743474
1897,1225_0,20118.420000,1.000000,368.137608,2.208828
1898,1574_2,4883.330000,1.000000,441.079910,4.621620
1899,2944_0,140088.480000,1.000000,730.147553,3.013092
1900,3463_0,11082.990000,0.707792,836.145728,9.447205
1900,3527_1,3358.760000,0.214500,844.882710,9.396938
1900,3534_0,1216.800000,0.077708,845.879032,9.396938
1901,4044_0,80237.940000,1.000000,917.513661,2.661227
1902,2912_1,8622.640000,1.000000,723.173295,5.727483
1903,4238_0,5784.920000,1.000000,947.901497,7.084679
1904,2096_0,7838.170000,1.000000,545.051910,4.621620
1905,603_0,7070.510000,1.000000,242.538704,3.063359
1906,2780_0,8605.620000,1.000000,677.615492,6.933880
1907,1093_0,43504.160000,1.000000,339.071815,1.806696
1908,2706_0,12385.300000,0.841056,661.109110,3.817356
1908,659_0,2340.590000,0.158944,254.034733,3.817356
1909,1373_1,12698.570000,1.000000,399.071505,6.230149
1910,1293_0,23302.950000,1.000000,383.048915,2.812026
1911,77_2,66188.900000,0.981518,125.025340,4.470821
1911,2209_0,1246.320000,0.018482,571.286806,4.420554
1912,4422_0,15554.400000,1.000000,979.185065,9.346672
1913,4349_0,17787.900000,1.000000,964.925200,8.090009
1914,1008_3,13354.820000,1.000000,325.089770,7.235479
1915,357_1,13180.880000,1.000000,193.033930,6.481481
1916,3157_0,31784.530000,0.853634,782.267673,1.203498
1916,3161_0,5449.860000,0.146366,783.273576,1.253765
1917,437_1,2629.370000,0.450219,207.030345,2.862293
1917,785_0,1655.730000,0.283506,282.065883,2.862293
1917,1226_0,1555.100000,0.266275,369.062080,2.862293
1918,31_0,18983.790000,1.000000,105.017460,4.118955
1919,1070_0,95474.790000,1.000000,335.076945,1.655897
1920,3811_0,19995.300000,1.000000,885.248141,1.102965
1921,2005_0,24396.000000,0.640925,524.076448,4.370288
1921,2010_0,11547.200000,0.303365,524.574609,4.370288
1921,1610_0,2120.550000,0.055710,448.571489,4.169222
1922,1190_0,117307.750000,1.000000,359.098855,1.454831
1923,1453_0,16235.560000,1.000000,416.123948,2.812026
1924,5738_0,3431.800000,0.498109,1282.598794,6.883613
1924,5736_0,2432.000000,0.352993,1282.100633,6.883613
1924,5740_0,1025.860000,0.148898,1283.599906,6.883613
1925,3388_0,11486.560000,1.000000,825.483161,1.605630
1926,2185_0,10998.600000,1.000000,566.290823,5.828017
1927,4035_0,36363.150000,1.000000,916.167668,1.454831
1928,1251_0,11679.530000,1.000000,374.086803,2.510427
1929,2705_0,9164.850000,1.000000,660.610949,5.023752
1930,4188_1,14492.020000,1.000000,940.505719,4.822686
1931,1952_0,5139.430000,0.514017,512.139738,6.682547
1931,1360_0,3272.710000,0.327318,396.211868,5.878283
1931,1362_0,1586.420000,0.158665,396.714819,6.682547
1932,5218_0,4266.960000,0.676162,1129.519591,5.777750
1932,5321_0,2043.600000,0.323838,1152.027858,5.978816
1933,3140_0,14606.090000,0.708781,779.245176,8.341342
1933,2177_1,4907.630000,0.238149,565.107690,8.341342
1933,1027_0,1093.630000,0.053070,328.998420,8.341342
1934,1033_0,19404.280000,0.874401,330.047433,4.269755
1934,1036_0,2787.230000,0.125599,330.550384,4.269755
1935,2981_0,8728.780000,1.000000,740.211368,4.219488
1936,102_1,4403.140000,0.803918,132.028338,2.460161
1936,4288_0,1073.960000,0.196082,955.508036,2.510427
1937,4449_0,6816.750000,1.000000,983.414646,6.531748
1938,1597_0,5529.700000,0.823496,445.189740,2.108295
1938,1103_0,1185.210000,0.176504,341.088410,1.505097
1939,4616_0,15712.070000,1.000000,1012.499599,6.531748
1940,5264_0,17015.350000,1.000000,1140.680319,8.492141
1941,4081_1,4364.770000,1.000000,924.430439,6.833347
1942,5469_0,2742.820000,0.673738,1182.027703,8.592674
1942,5354_0,1328.230000,0.326262,1159.011695,8.592674
1943,628_2,131263.740000,0.953542,247.807717,3.817356
1943,1219_1,6395.410000,0.046458,367.102965,4.470821
1944,1785_0,9985.570000,1.000000,483.270336,1.756430
1945,3233_0,18445.800000,0.732574,799.229106,7.888943
1945,3239_0,5630.820000,0.223628,800.235008,7.888943
1945,1104_2,1102.830000,0.043799,341.107570,7.989476
1946,1773_2,5629.820000,1.000000,481.100460,3.968156
1947,1923_0,11848.000000,0.567588,507.172495,1.806696
1947,1819_0,7433.110000,0.356089,489.176420,1.806696
1947,1124_0,1593.200000,0.076323,345.155130,1.605630
1948,850_0,38211.530000,1.000000,297.025090,6.230149
1949,1871_0,5374.810000,1.000000,500.600599,5.777750
1950,3359_0,7561.830000,0.821651,818.829835,8.391608
1950,3363_0,1641.380000,0.178349,819.505226,8.391608
1951,2466_1,43897.810000,1.000000,616.102158,3.113625
1952,3032_0,6525.440000,1.000000,754.773004,8.844007
1953,161_1,32103.820000,1.000000,150.010043,7.034413
1954,488_0,3865.300000,1.000000,218.037793,1.756430
1955,1723_0,1092334.780000,1.000000,472.109608,1.203498
1956,1449_0,13366.480000,1.000000,415.146785,2.409894
1957,2939_1,3145.520000,1.000000,729.146440,5.677217
1958,3069_0,7027.470000,1.000000,763.141155,1.253765
1959,2236_0,6176.400000,1.000000,576.622879,5.777750
1960,253_2,20930.030000,1.000000,171.019035,6.531748
1961,2916_0,5176.730000,1.000000,724.174408,1.706163
1962,1991_0,3396.650000,1.000000,520.756969,5.777750
1963,1945_0,6029.010000,1.000000,511.071565,5.023752
1964,1807_0,4462.890000,1.000000,487.107135,2.962826
1965,1563_1,4039.890000,1.000000,439.087265,4.671887
1966,1758_0,19270.260000,1.000000,478.106703,1.304031
1967,1612_1,11846.440000,1.000000,449.074440,4.018422
1968,521_1,62186.200000,1.000000,224.801290,2.309361
1969,4746_0,1244.480000,0.501659,1035.482076,6.380948
1969,4743_0,1236.250000,0.498341,1034.988705,6.380948
1970,3103_1,3639.550000,0.707738,770.853075,8.291075
1970,3201_1,1502.960000,0.292262,794.372033,8.994806
1971,57_0,3554.950000,1.000000,116.072808,3.163892
1972,147_3,2059.450000,0.565244,146.043913,6.933880
1972,851_1,1584.020000,0.434756,297.068200,8.140276
1973,1848_2,5536.160000,1.000000,495.125615,4.621620
1974,5152_0,3201.570000,1.000000,1117.568511,3.968156
1975,2786_0,2377.830000,1.000000,679.306366,2.610960
1976,4604_0,3371.600000,1.000000,1010.540484,5.425884
1977,2071_0,4550.350000,1.000000,540.031978,4.671887
1978,3342_0,11633.870000,1.000000,816.568949,1.253765
1979,4704_0,95456.160000,1.000000,1030.538784,2.610960
1980,1204_0,2174.450000,1.000000,364.995360,4.923219
1981,2442_2,20395.700000,1.000000,611.139705,10.352002
1982,3530_1,2499.800000,1.000000,845.385661,9.497471
1983,696_1,6975.460000,1.000000,261.028150,5.476151
1984,1856_0,35723.320000,1.000000,497.127840,2.912559
1985,3120_0,2666.850000,1.000000,775.853847,5.275085
1986,940_0,3606.720000,1.000000,313.129110,2.058029
1987,4133_0,3429.290000,1.000000,931.217886,1.655897
1988,5584_0,2293.640000,0.686351,1217.061850,6.682547
1988,5651_0,1048.150000,0.313649,1240.571229,6.682547
1989,2247_1,5033.000000,1.000000,578.136523,4.621620
1990,4359_0,38328.200000,0.956958,966.510694,4.118955
1990,4560_0,1723.920000,0.043042,1003.480006,4.118955
1991,3873_1,5019.190000,1.000000,894.895225,8.693207
1992,4254_0,4135.280000,1.000000,950.914415,8.240809
1993,5025_0,11984.980000,1.000000,1088.560199,6.783080
1994,118_0,4056.140000,0.632841,136.990790,6.632281
1994,447_1,2353.270000,0.367159,209.027780,6.330682
1995,3923_0,4446.240000,1.000000,901.467121,9.246139
1996,722_0,10019.420000,0.682578,268.074258,7.386278
1996,46_5,4659.380000,0.317422,113.026360,7.336012
1997,2170_0,4092.530000,1.000000,563.201266,5.074019
1998,2264_0,7049.520000,1.000000,580.177068,3.968156
1999,401_0,24925.070000,0.830424,200.056088,1.706163
1999,187_1,5089.810000,0.169576,156.064618,2.108295
2000,4676_1,2318.430000,0.525246,1025.437421,8.542408
2000,4680_0,2095.560000,0.474754,1025.940372,8.894273
2001,974_0,2511.200000,1.000000,319.083095,1.203498
2002,3407_0,5034.470000,1.000000,829.128360,7.285745
2003,1591_0,25827.180000,1.000000,443.192305,2.661227
2004,1887_0,11346.890000,1.000000,503.163255,7.637611
2005,31_1,11478.670000,1.000000,105.017460,6.732814
2006,1857_1,12814.870000,1.000000,497.166160,1.806696
2007,719_1,30834.600000,0.559685,267.010875,5.476151
2007,514_1,24258.200000,0.440315,223.024195,5.476151
2008,837_0,58595.370000,1.000000,293.102070,3.666557
2009,358_1,34394.910000,1.000000,193.053090,2.962826
2010,3921_1,8923.800000,1.000000,901.400061,6.682547
2011,1489_1,7262.050000,1.000000,425.086060,4.169222
2012,2462_0,3754.790000,0.708249,614.181363,6.230149
2012,1835_0,1546.720000,0.291751,493.118600,5.526417
2013,1412_0,5017.100000,0.654313,407.061245,4.822686
2013,2096_0,2650.640000,0.345687,545.051910,4.621620
2014,5947_0,4254.840000,1.000000,1440.712299,8.090009
2015,2606_0,12503.220000,0.864634,641.642502,4.420554
2015,2601_0,1957.480000,0.135366,641.144340,4.621620
2016,4259_0,15460.930000,1.000000,951.565856,1.454831
2017,605_0,6956.930000,1.000000,243.017705,7.134946
2018,2727_0,2962.080000,0.649523,666.215263,9.698537
2018,3079_1,1598.310000,0.350477,765.167330,9.396938
2019,5620_0,1432.190000,0.535272,1230.052363,6.531748
2019,5617_0,1243.440000,0.464728,1229.060830,6.330682
2020,902_2,10766.490000,1.000000,306.068633,4.772420
2021,237_1,22785.710000,0.481377,167.033745,2.862293
2021,1122_1,22527.700000,0.475926,345.073700,2.108295
2021,1031_0,2021.040000,0.042697,329.089430,1.404564
2022,1835_1,3584.970000,0.753588,493.118600,7.587344
2022,710_1,1172.230000,0.246412,264.074598,7.687877
2023,3436_1,6374.260000,1.000000,833.209451,3.264425
2024,2840_0,3229.170000,1.000000,697.316811,7.888943
2025,686_1,12251.440000,1.000000,259.011555,5.626950
2026,4658_1,3913.340000,0.668044,1022.477194,6.531748
2026,4660_0,1944.570000,0.331956,1022.980145,6.883613
2027,2565_0,7724.270000,1.000000,634.179663,2.259095
2028,2436_0,2196.790000,1.000000,610.129013,1.605630
2029,794_2,28719.220000,0.959550,285.040480,4.219488
2029,3069_1,1210.670000,0.040450,763.141155,4.671887
2030,271_0,27649.100000,1.000000,174.956425,1.253765
2031,960_2,9482.720000,0.871771,316.735989,8.391608
2031,529_4,1394.810000,0.128229,226.798724,8.391608
2032,290_0,4010.590000,1.000000,178.812385,1.454831
2033,928_1,5383.140000,1.000000,312.041778,5.576684
2034,2114_0,8762.840000,1.000000,550.067053,5.174552
2035,5454_0,5391.760000,1.000000,1178.550154,6.129616
2036,292_1,35016.400000,0.615644,179.032725,3.113625
2036,685_1,21861.300000,0.384356,258.992395,3.264425
2037,1654_0,8225.830000,1.000000,457.169560,1.957496
2038,1223_1,10310.510000,1.000000,368.065758,2.912559
2039,4170_0,2648.120000,1.000000,937.952642,4.219488
2040,1889_0,4459.790000,1.000000,503.211156,3.566024
2041,3267_0,2703.420000,1.000000,805.149560,7.537078
2042,1696_2,8877.810000,1.000000,467.118415,3.013092
2043,966_2,7373.080000,1.000000,317.052130,3.968156
2044,3889_1,47907.500000,0.918867,896.499879,6.129616
2044,4784_1,4230.070000,0.081133,1042.552134,6.029083
2045,2801_1,2111.550000,1.000000,684.599329,8.341342
2046,3715_0,2591.510000,1.000000,872.157038,6.582014
2047,2508_0,21971.090000,0.867176,625.160070,10.000136
2047,2516_1,2197.910000,0.086749,626.170763,10.000136
2047,2515_0,1167.380000,0.046075,626.156393,10.000136
2048,563_0,7869.900000,1.000000,234.098703,4.018422
2049,1002_0,2452.730000,0.688432,323.135445,4.018422
2049,136_1,1110.050000,0.311568,142.049043,3.314691
2050,240_1,5820.240000,1.000000,168.034858,6.682547
2051,4303_1,6415.460000,1.000000,957.524631,5.275085
2052,5539_0,2477.270000,1.000000,1200.071678,4.923219
2053,5686_0,3761.020000,1.000000,1255.587916,7.637611
2054,2852_0,7130.410000,1.000000,703.189365,9.799070
2055,576_0,3148.260000,1.000000,237.039770,1.655897
2056,3678_0,5348.160000,1.000000,867.496356,1.806696
2057,4486_1,4090.310000,0.728102,989.507541,5.425884
2057,3152_2,1527.460000,0.271898,780.461839,5.224818
2058,596_0,4004.670000,1.000000,241.537591,3.415224
2059,5097_0,4047.890000,1.000000,1104.970780,7.486811
2060,3778_0,4208.060000,1.000000,880.649729,6.129616
2061,3184_0,4346.200000,0.794966,791.220206,8.642941
2061,3187_0,1120.950000,0.205034,792.226108,8.642941
2062,3605_0,2712.870000,1.000000,858.979715,4.219488
2063,3861_0,6918.270000,1.000000,892.423579,8.441875
2064,4114_0,2869.380000,1.000000,927.496046,2.862293
2065,1824_0,2268.260000,0.513073,491.140325,4.872953
2065,96_1,2152.670000,0.486927,130.088383,3.867623
2066,5422_0,16172.420000,1.000000,1173.300301,4.219488
2067,3788_0,51912.200000,1.000000,882.211273,3.264425
2068,44_0,5231.060000,1.000000,112.039618,2.862293
2069,708_1,3120.630000,1.000000,263.102225,5.325351
2070,4421_0,10063.300000,0.799926,979.141955,3.314691
2070,4428_0,2516.990000,0.200074,980.147858,3.314691
2071,2349_0,10779.100000,1.000000,595.222496,6.230149
2072,2495_2,13641.100000,0.798952,623.162635,5.074019
2072,2500_0,3432.650000,0.201048,624.168538,5.074019
2073,4860_0,6201.680000,1.000000,1058.560354,4.470821
2074,1205_1,7152.710000,1.000000,365.019310,3.968156
2075,1285_0,60204.040000,1.000000,381.176020,1.605630
2076,4627_0,8331.480000,1.000000,1014.449134,6.732814
2077,720_0,34454.700000,1.000000,267.073145,1.253765
2078,1483_1,18001.910000,1.000000,423.112575,7.788410
2079,1296_1,4210.900000,1.000000,383.120765,9.799070
2080,3485_0,2323.940000,1.000000,838.502414,2.510427
2081,1770_0,15596.800000,0.634894,480.310108,2.058029
2081,1881_0,8969.180000,0.365106,502.291473,2.058029
2082,634_0,2462.480000,0.595636,248.962110,4.420554
2082,962_0,1671.720000,0.404364,316.946750,4.420554
2083,2346_0,21118.490000,0.933960,595.074005,2.812026
2083,2351_0,1493.280000,0.066040,596.075118,2.862293
2084,2896_0,10120.230000,1.000000,719.173635,3.113625
2085,5817_0,8951.370000,1.000000,1348.672219,5.224818
2086,2223_0,3768.830000,1.000000,573.787192,6.833347
2087,5504_0,11858.720000,1.000000,1192.709429,3.917889
2088,3974_0,10894.300000,0.667857,908.498859,7.838677
2088,5644_0,5418.030000,0.332143,1234.631614,7.838677
2089,3403_0,2276.840000,1.000000,828.860120,8.190542
2090,3185_0,3464.320000,1.000000,791.320796,3.214158
2091,1733_1,35500.310000,0.890525,473.149040,7.989476
2091,710_1,4364.160000,0.109475,264.074598,7.687877
2092,1374_0,34107.600000,1.000000,399.095455,5.425884
2093,375_0,7458.370000,1.000000,195.050525,1.304031
2094,5085_0,5120.650000,1.000000,1103.481086,7.486811
2095,224_0,28096.090000,1.000000,163.110725,2.058029
2096,629_0,23361.400000,1.000000,247.831667,1.153232
2097,579_0,2795.510000,0.630925,237.149940,3.013092
2097,783_0,1635.300000,0.369075,281.136620,3.063359
2098,530_0,33542.860000,1.000000,226.827465,1.203498
2099,3602_0,1446.840000,0.578033,858.874335,7.687877
2099,3459_0,1056.200000,0.421967,835.867907,7.788410
2100,2817_0,2679.120000,1.000000,689.116310,6.682547
2101,5342_0,3742.440000,1.000000,1156.520889,5.727483
2102,1653_0,3079.550000,1.000000,457.136030,4.018422
2103,4030_0,10803.010000,1.000000,915.185715,6.481481
2104,3104_0,9814.020000,0.863292,771.154845,3.917889
2104,1824_0,1554.110000,0.136708,491.140325,4.872953
2105,1170_0,18583.830000,1.000000,355.103985,1.153232
2106,1179_3,34465.100000,0.934144,357.096630,8.793740
2106,1237_0,2429.750000,0.065856,371.155315,8.793740
2107,572_0,3771.780000,1.000000,236.014708,3.917889
2108,3165_0,3096.050000,1.000000,784.844700,7.386278
2109,3082_0,7186.440000,0.500975,765.445151,2.761760
2109,4162_0,7158.460000,0.499025,936.530009,2.560694
2110,3746_0,18187.000000,0.519105,875.490886,6.079349
2110,3748_0,16848.300000,0.480895,875.993837,6.079349
2111,4559_0,3868.470000,0.530217,1002.938735,8.894273
2111,4556_0,3427.540000,0.469783,1002.440574,8.894273
2112,4561_0,37133.300000,0.756370,1003.518326,4.571354
2112,4566_0,11960.800000,0.243630,1004.529019,4.370288
2113,0_4,3047.690000,0.600476,85.028740,8.291075
2113,19_2,2027.770000,0.399524,99.005995,8.291075
2114,3197_1,6963.360000,0.513161,793.869082,9.246139
2114,3201_1,6606.190000,0.486839,794.372033,8.994806
2115,3447_0,8493.510000,1.000000,834.464434,4.269755
2116,1877_0,12687.000000,1.000000,501.261621,6.079349
2117,2429_1,27906.520000,0.933115,609.147060,5.978816
2117,2437_1,2000.320000,0.066885,610.148173,5.978816
2118,4990_0,1655.320000,0.544028,1083.501946,7.888943
2118,4962_1,1387.390000,0.455972,1076.489369,8.190542
2119,1389_0,3473.580000,1.000000,403.052005,4.923219
2120,4197_0,1435.730000,0.532624,941.382291,7.637611
2120,4049_0,1259.850000,0.467376,918.385443,7.637611
2121,3014_1,3550.210000,1.000000,749.863242,7.939210
2122,713_1,5490.900000,1.000000,265.070920,4.370288
2123,5587_1,14737.440000,1.000000,1217.239081,8.492141
2124,4068_0,2528.030000,1.000000,922.466534,5.425884
2125,3673_1,1937.850000,0.552182,867.228116,6.783080
2125,5349_1,1571.590000,0.447818,1158.297983,6.933880
2126,805_1,19845.870000,1.000000,287.057075,2.610960
2127,5388_0,7113.430000,0.700853,1165.631492,4.470821
2127,2277_0,3036.240000,0.299147,582.313413,4.621620
2128,2807_0,2497.920000,1.000000,685.293881,4.571354
2129,86_3,10139.780000,1.000000,127.051515,6.481481
2130,4300_0,4472.390000,1.000000,956.930670,7.687877
2131,662_0,2426.340000,1.000000,254.983155,3.716823
2132,3860_0,5819.660000,1.000000,892.203238,5.275085
2133,5164_0,5884.670000,1.000000,1120.490419,7.587344
2134,2398_0,3053.090000,1.000000,603.073325,4.370288
2135,1294_0,2637.850000,1.000000,383.072865,3.264425
2136,4872_0,5933.620000,1.000000,1060.232068,5.074019
2137,1215_0,6368.970000,0.530753,366.116223,2.359628
2137,326_0,5630.910000,0.469247,186.059673,2.309361
2138,628_1,56903.400000,1.000000,247.807717,2.359628
2139,993_0,7593.730000,1.000000,321.157170,2.862293
2140,446_0,2774.300000,1.000000,208.994250,1.102965
2141,1238_0,16435.030000,1.000000,371.169685,1.153232
2142,750_1,59218.760000,1.000000,274.090513,6.179882
2143,5654_0,4746.630000,1.000000,1244.590049,7.034413
2144,165_0,55754.010000,0.974316,151.025525,2.058029
2144,2430_0,1469.730000,0.025684,609.175800,2.158562
2145,154_0,3584.730000,1.000000,147.935967,2.812026
2146,4030_2,3649.130000,1.000000,915.185715,8.894273
2147,2120_0,10693.410000,1.000000,551.159175,1.253765
2148,888_0,36350.400000,0.952123,303.094035,1.304031
2148,1547_0,1827.870000,0.047877,435.178615,1.153232
2149,3522_0,2836.390000,1.000000,843.910337,5.124285
2150,2191_1,25760.200000,0.555302,567.157815,6.984146
2150,135_0,20629.300000,0.444698,142.015513,6.883613
2151,5060_0,3708.900000,1.000000,1097.498361,5.978816
2152,951_2,3874.460000,1.000000,315.049905,4.420554
2153,5377_1,1398.600000,0.501116,1163.557416,7.386278
2153,5364_0,1392.370000,0.498884,1161.061820,7.386278
2154,5207_0,2907.060000,1.000000,1128.518479,6.330682
2155,905_1,2301.440000,1.000000,307.012265,8.391608
2156,4800_0,3277.100000,1.000000,1044.980670,7.084679
2157,4862_0,2183.010000,0.527274,1058.972295,6.531748
2157,4893_0,1957.170000,0.472726,1063.982647,6.330682
2158,4182_0,11246.170000,1.000000,939.911757,6.029083
2159,1880_0,3608.720000,0.746431,502.262733,3.063359
2159,327_1,1225.910000,0.253569,186.078833,3.314691
2160,1188_0,5523.530000,1.000000,359.041375,7.637611
2161,4432_0,65407.600000,0.743929,980.483159,4.722153
2161,4437_0,22514.200000,0.256071,981.489061,4.722153
